253	79
ID	HK/1/1968 	HK/107/1971 	BI/21793/1972 	EN/42/1972 	PC/1/1973 	BI/5930/1974 	SL/840/1974 	VI/3A/1975 	VI/3C/1975 	AM/1609/1977 	TE/1A/1977 	TE/1B/1977 	BI/2461/1978 	BA/1/1979 	BA/2/1979 	EN/496/1980 	NL/209/1980 	RD/577/1980 	SH/31/1980 	NL/233/1982 	NL/241/1982 	PH/2/1982 	PH/2V/1982 	CE/1A/1984 	CE/1B/1984 	CC/4/1985 	NL/330/1985 	NL/333/1985 	ST/10/1985 	WE/4/1985 	CO/2/1986 	LE/360/1986 	SH/11/1987 	SI/2/1987 	VI/7/1987 	NL/450/1988 	BE/353/1989 	GU/54/1989 	NL/620/1989 	HK/34/1990 	VI/2/1990 	LY/1149/1991 	BE/32A/1992 	BE/32V/1992 	BE/32B/1992 	GD/25/1993 	MA/G252/1993 	OS/2352/1993 	SD/9/1993 	JO/33/1994 	NL/18/1994 	PR/413/1994 	FI/338/1995 	GE/A9509/1995 	LY/2279/1995 	NA/933/1995 	NL/1/1995 	NL/47/1995 	NL/218/1995 	WU/359B/1995 	BR/8/1996 	NL/172/1996 	SP/1/1996 	AU/10/1997 	NL/286/1997 	SY/5A/1997 	SY/5B/1997 	SY/5HAY/1997 	SY/5V/1997 	NL/5/1998 	MW/10/1999 	PM/2007/1999 	NL/118/2001 	NL/124/2001 	NL/126/2001 	FU/411/2002 	NL/1/2002 	NL/22/2003 	NL/88/2003
NL/209/1980  	5 	0 	5 	3.584963e+00 	0 	8 	4 	6.510962e+00 	9.807355e+00 	8.498251e+00 	9.728992e+00 	12 	12 	1.091648e+01 	1.166676e+01 	0 	11 	12 	1.141504e+01 	11 	11 	1.039917e+01 	0 	0 	1.058496e+01 	1.177761e+01 	1.066676e+01 	0 	1.066103e+01 	10 	12 	10 	0 	6.333243e+00 	5.321928e+00 	0 	4.000000e+00 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
RD/577/1980  	5 	0 	5 	3 	0 	8 	4 	6.405992e+00 	10 	9 	1.049513e+01 	12 	1.143620e+01 	1.049825e+01 	1.149985e+01 	1.066676e+01 	12 	11 	1.141504e+01 	12 	11 	1.039575e+01 	0 	0 	1.016189e+01 	12 	1.066676e+01 	0 	1.050015e+01 	9.602884e+00 	1.166089e+01 	1.058496e+01 	0 	6.333243e+00 	5.485427e+00 	0 	4.000000e+00 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/4791/1981  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1.033324e+01 	12 	0 	1.150144e+01 	12 	1.049985e+01 	0 	0 	1.141504e+01 	0 	0 	1.049985e+01 	0 	0 	0 	0 	0 	0 	0 	11 	0 	0 	0 	0 	0 	9.499955e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BI/10684/1982  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1.133324e+01 	12 	0 	1.150144e+01 	1.149985e+01 	1.149985e+01 	0 	0 	12 	0 	0 	11 	0 	0 	0 	0 	0 	0 	0 	11 	0 	0 	0 	0 	0 	8.499955e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/233/1982  	0 	0 	5 	0 	0 	5 	0 	5.000000e+00 	8.321928e+00 	8.498251e+00 	0 	10 	10 	0 	11 	9 	10 	10 	0 	12 	12 	0 	0 	0 	9.584963e+00 	0 	12 	0 	10 	9.584963e+00 	10 	0 	0 	0 	6.000000e+00 	4.499955e+00 	4.000000e+00 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/241/1982  	0 	0 	5 	0 	0 	5 	0 	6.000000e+00 	9 	8.104337e+00 	8.655172e+00 	11 	1.010304e+01 	0 	1.180735e+01 	10 	11 	9 	0 	11 	11 	0 	0 	0 	9.498251e+00 	0 	11 	0 	1.050015e+01 	10 	1.049985e+01 	0 	0 	0 	6.000000e+00 	5.499955e+00 	4.807355e+00 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
PH/2/1982  	5 	3 	0 	3 	4 	0 	4 	0 	4 	0 	0 	10 	0 	0 	0 	7.292782e+00 	0 	0 	0 	0 	11 	0 	12 	11 	8 	0 	1.029278e+01 	11 	0 	8.529821e+00 	0 	8.498251e+00 	5.000000e+00 	7.581171e+00 	0 	7.499955e+00 	3 	2 	0 	0 	0 	0 	0 	5.227850e+00 	0 	2.415037e+00 	0 	0 	0 	2.415037e+00 	3.415037e+00 	0 	0 	0 	3.192645e+00 	5.076375e+00 	3 	4.415037e+00 	3.444261e+00 	0 	0 	4 	4 	3.207535e+00 	5.415037e+00 	0 	0 	0 	2.415037e+00 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 
OS/13676/1983  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	12 	0 	12 	12 	12 	0 	0 	0 	0 	0 	12 	0 	0 	0 	0 	0 	0 	0 	11 	0 	0 	0 	0 	0 	9.499955e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CE/1/1984  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9.333243e+00 	0 	0 	8 	0 	0 	0 	0 	0 	0 	0 	8 	0 	12 	12 	0 	0 	12 	0 	0 	0 	9 	0 	0 	0 	8.499955e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
GF/V728/1985  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	7.333243e+00 	0 	0 	8 	0 	7.584963e+00 	0 	0 	0 	0 	0 	9 	0 	0 	0 	0 	11 	0 	0 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/330/1985  	0 	0 	5 	0 	0 	5 	0 	5.000000e+00 	8 	0 	8.333243e+00 	9 	8.962861e+00 	8 	11 	8.661065e+00 	9 	8 	0 	9 	10 	11 	0 	0 	1.079181e+01 	0 	1.149985e+01 	0 	1.066103e+01 	1.090388e+01 	1.179246e+01 	0 	0 	0 	7.498251e+00 	7.499955e+00 	4.321928e+00 	0 	0 	0 	3 	4 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
ST/10/1985  	0 	0 	5 	0 	0 	5 	0 	6.000000e+00 	7.000000e+00 	0 	0 	9 	8.662042e+00 	0 	11 	8 	9 	8 	0 	9 	11 	0 	0 	0 	1.132193e+01 	0 	12 	0 	12 	11 	1.180735e+01 	0 	0 	0 	10 	8.499955e+00 	7.000000e+00 	0 	0 	0 	3 	7.000000e+00 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
WE/4/1985  	5 	0 	0 	3 	0 	0 	4 	5.000000e+00 	0 	0 	8.130256e+00 	0 	0 	8.321928e+00 	0 	8.057450e+00 	0 	0 	0 	0 	0 	9.799605e+00 	0 	0 	0 	1.119265e+01 	1.049985e+01 	11 	0 	1.075020e+01 	0 	1.158496e+01 	0 	8.333243e+00 	9.791814e+00 	9.499955e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CO/2/1986  	5 	0 	5 	3 	0 	5 	4 	5.485427e+00 	7.584963e+00 	0 	8.333243e+00 	9.321928e+00 	7.998405e+00 	7.765535e+00 	1.158496e+01 	8.270529e+00 	9 	8 	0 	9 	11 	9.835419e+00 	0 	0 	9.321928e+00 	1.119265e+01 	11 	11 	12 	1.089603e+01 	12 	12 	0 	6.918206e+00 	8.990955e+00 	9.499955e+00 	7.000000e+00 	0 	0 	0 	3 	7.000000e+00 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
LE/360/1986  	0 	3 	0 	3 	4 	0 	4 	0 	4 	0 	7.831494e+00 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	0 	7.000000e+00 	9 	8.045804e+00 	9 	8 	0 	9.501439e+00 	10 	0 	1.048059e+01 	0 	10 	7 	5.844205e+00 	8 	8.999801e+00 	3 	5.000000e+00 	0 	0 	0 	0 	0 	5.227850e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SH/11/1987  	0 	3 	0 	3 	4 	0 	4 	0 	4 	0 	0 	4 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	4.045804e+00 	0 	0 	0 	8 	0 	0 	9.599913e+00 	7 	7.000000e+00 	9.333603e+00 	9.833089e+00 	9 	1.109987e+01 	5.744161e+00 	0 	7 	0 	7.000000e+00 	0 	0 	5.227850e+00 	0 	0 	0 	0 	0 	2.415037e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SI/2/1987  	5 	3 	0 	3 	4 	0 	4 	0 	4 	0 	6.140598e+00 	8.584963e+00 	0 	0 	0 	4.584963e+00 	0 	0 	0 	0 	0 	6.292782e+00 	8.367732e+00 	0 	0 	0 	8.791814e+00 	0 	0 	0 	7 	8 	1.049985e+01 	1.084421e+01 	0 	1.083311e+01 	7.626439e+00 	8.499846e+00 	7 	0 	5.000000e+00 	0 	0 	7.460511e+00 	0 	2.415037e+00 	0 	0 	0 	2.415037e+00 	3.415037e+00 	0 	0 	0 	3.192645e+00 	5.076375e+00 	3 	4.415037e+00 	3.444261e+00 	0 	0 	4 	4 	3.207535e+00 	5.415037e+00 	0 	0 	0 	2.415037e+00 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 
VI/7/1987  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6.534877e+00 	0 	0 	7.000000e+00 	0 	5.944858e+00 	0 	0 	0 	0 	0 	6.104337e+00 	0 	0 	0 	0 	9.022368e+00 	0 	0 	8.554589e+00 	0 	0 	8.332708e+00 	7.732415e+00 	1.116692e+01 	9.299560e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CC/2/1988  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	5.333243e+00 	0 	0 	0 	0 	7.000000e+00 	0 	0 	0 	0 	0 	10 	0 	0 	0 	0 	1.066676e+01 	0 	0 	12 	0 	0 	0 	5.333243e+00 	9 	9.499955e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
EN/427/1988  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9 	0 	0 	10 	0 	0 	0 	1.133324e+01 	10 	1.049995e+01 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/450/1988  	0 	0 	5 	0 	0 	5 	0 	5.000000e+00 	5.000000e+00 	0 	6.711755e+00 	7.584963e+00 	0 	6.847997e+00 	9 	0 	3 	3 	0 	4 	3 	6.700440e+00 	0 	0 	9.807355e+00 	0 	9.797013e+00 	0 	1.050015e+01 	1.111582e+01 	1.086450e+01 	0 	1.159991e+01 	1.145840e+01 	1.047573e+01 	1.164283e+01 	8.108524e+00 	12 	11 	0 	9.749534e+00 	9 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
ST/12/1988  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6.333243e+00 	0 	0 	8 	0 	6.000000e+00 	0 	0 	0 	0 	0 	6.000000e+00 	0 	0 	0 	0 	9.332708e+00 	0 	0 	0 	11 	0 	12 	12 	1.066676e+01 	0 	8 	12 	11 	0 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
AT/211/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	10 	9 	0 	10 	8.333243e+00 	12 	1.049995e+01 	0 	0 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BE/352/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	7.000000e+00 	7.584963e+00 	0 	6.584963e+00 	6.918206e+00 	0 	7.499955e+00 	1.086666e+01 	0 	8 	8 	8.584963e+00 	11 	6.839120e+00 	0 	8.500154e+00 	0 	7.250466e+00 	0 	6.192645e+00 	5.000000e+00 	0 	0 	5.000000e+00 	0 	6.000000e+00 	4.076375e+00 	0 	0 	0 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
BE/353/1989  	5 	3 	0 	3 	4 	0 	4 	5.000000e+00 	4 	5.000000e+00 	5.333243e+00 	4 	4.500154e+00 	6 	6.000000e+00 	4.000000e+00 	0 	0 	0 	0 	0 	0 	4.045804e+00 	0 	7.000000e+00 	0 	0 	0 	6.500154e+00 	7.498251e+00 	7 	7.000000e+00 	5.797013e+00 	6.918206e+00 	9.584963e+00 	7.499955e+00 	1.021723e+01 	5.000000e+00 	8 	6.517276e+00 	9 	9.517276e+00 	5.324547e+00 	6.298240e+00 	7.906146e+00 	1.415037e+00 	5.250466e+00 	0 	0 	1.415037e+00 	2.415037e+00 	0 	1 	0 	2.192645e+00 	4.076375e+00 	3 	4.415037e+00 	3.444261e+00 	0 	0 	0 	4 	3.207535e+00 	5.415037e+00 	0 	0 	0 	2.415037e+00 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 
GE/5007/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9 	0 	0 	1.066676e+01 	10 	0 	11 	1.033324e+01 	1.049985e+01 	1.116671e+01 	0 	12 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
GU/54/1989  	0 	3 	0 	3 	4 	0 	4 	0 	4 	0 	0 	7.584963e+00 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	4.045804e+00 	0 	0 	0 	8 	0 	0 	9 	6.000000e+00 	7.000000e+00 	0 	9.132849e+00 	7.000000e+00 	9.499955e+00 	6.000000e+00 	0 	7 	0 	7.000000e+00 	0 	0 	7.227850e+00 	0 	0 	0 	0 	0 	4.415037e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
HK/1/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9 	0 	0 	11 	10 	0 	1.119992e+01 	1.033324e+01 	1.049985e+01 	1.149995e+01 	8 	12 	1.120004e+01 	0 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/620/1989  	0 	0 	5 	0 	0 	5 	0 	5.000000e+00 	5.000000e+00 	0 	0 	5.000000e+00 	3.500154e+00 	0 	7.000000e+00 	4.000000e+00 	3 	3 	0 	4 	3 	0 	0 	0 	8 	0 	9.501439e+00 	0 	10 	1.079246e+01 	10 	0 	12 	1.033324e+01 	11 	1.049995e+01 	8.321928e+00 	12 	12 	0 	8 	10 	0 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/650/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	9.666757e+00 	7 	0 	11 	9.333243e+00 	7.000000e+00 	9.499955e+00 	0 	12 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NL/738/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	7.498251e+00 	0 	0 	9 	6.666757e+00 	0 	11 	8.333243e+00 	5.485427e+00 	9.499955e+00 	0 	10 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SP/34/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	10 	8 	0 	10 	8.333243e+00 	8 	9.499955e+00 	0 	0 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SP/35/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	10 	9.800253e+00 	0 	10 	9.132849e+00 	9.501439e+00 	1.030021e+01 	8 	11 	11 	0 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SP/36/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	9 	8 	0 	10 	8.333243e+00 	9 	8.499955e+00 	0 	0 	10 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SP/40/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	8.332708e+00 	8.332708e+00 	0 	10 	8.333243e+00 	1.149985e+01 	9.499955e+00 	0 	10 	1.033338e+01 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SP/53/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9 	0 	0 	9 	10 	0 	10 	1.133324e+01 	10 	1.049995e+01 	0 	0 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
VI/1/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	8 	7 	0 	11 	8.333243e+00 	6.000000e+00 	7.499955e+00 	0 	0 	7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
WE/5/1989  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8.666757e+00 	7.666757e+00 	0 	1.033316e+01 	0 	9.501439e+00 	1.049995e+01 	0 	9 	9.333155e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
ME/2/1990  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	10 	0 	0 	12 	0 	1.049985e+01 	1.149995e+01 	7.000000e+00 	12 	11 	0 	8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
ME/5/1990  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	11 	11 	0 	11 	8.333243e+00 	11 	1.049995e+01 	0 	0 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SH/24/1990  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	11 	7.333243e+00 	0 	7.499955e+00 	7.000000e+00 	0 	8 	12 	5.000000e+00 	7.000000e+00 	9.839120e+00 	0 	1.150015e+01 	3.415037e+00 	7.250466e+00 	0 	7.984459e+00 	4.222392e+00 	2.415037e+00 	0 	3 	0 	2.192645e+00 	0 	0 	0 	0 	0 	0 	4.847997e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
SU/1/1990  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9 	0 	0 	11 	10 	0 	11 	1.033324e+01 	11 	1.149995e+01 	0 	12 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
VI/2/1990  	0 	0 	5 	0 	0 	5 	0 	0 	0 	4 	0 	0 	3.500154e+00 	0 	0 	0 	3 	3 	0 	4 	3 	0 	0 	0 	0 	0 	0 	0 	9.500154e+00 	8 	8 	0 	6.399171e+00 	7.333243e+00 	11 	8.166711e+00 	10 	7 	9.400026e+00 	0 	1.059991e+01 	1.149985e+01 	7.839120e+00 	0 	0 	0 	5.250466e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	3.444261e+00 	0 	0 	5.000000e+00 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CA/1/1991  	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1.149985e+01 	1.049985e+01 	0 	1.150005e+01 	1.033324e+01 	0 	12 	8.501439e+00 	0 	11 	0 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
